ts_code,ln_cap,beta,momentum_20d,volatility_60d,turnover_20d,pe_ttm,pb,roe,debt_ratio,eps_growth
600435.SH,14.469771398945865,1.888313939484812,-0.1669941060903732,0.0279255321893691,1.0777,158.1414,6.7105,0.0,0.0,0.0
600436.SH,15.82853994992021,0.3876244542799872,-0.1389910485046146,0.0111635814993152,0.6088,39.3515,4.9209,0.0,0.0,0.0
600438.SH,15.796264560986124,1.3251933516161802,-0.1173245614035086,0.0254606589080034,1.1211,0.0,2.0732,0.0,0.0,0.0
600439.SH,12.528900242427577,1.3344772773037508,-0.0278884462151393,0.0192444741594381,1.0756,0.0,1.097,0.0,0.0,0.0
600444.SH,12.398052813651097,1.570986298882566,-0.0733482642777155,0.0231864514147118,2.0935,43.4449,3.1756,0.0,0.0,0.0
600446.SH,14.067601962831793,1.6011625404499603,0.1297520661157025,0.0282326828530435,2.5688,0.0,3.6383,0.0,0.0,0.0
600448.SH,12.247556699720551,1.7948961618505612,-0.0178041543026706,0.0278698917550163,4.6479,0.0,2.2863,0.0,0.0,0.0
600449.SH,13.473834042304942,1.3699193367975933,0.1728492501973164,0.0263498607193918,3.7215,38.2043,0.9642,0.0,0.0,0.0
600452.SH,14.482486139138118,2.0325133313143744,0.0628667225481978,0.0401505459416779,3.7613,45.1283,3.3909,0.0,0.0,0.0
600455.SH,12.105240251327734,1.6747348999542149,0.1207897793263647,0.0243033148844493,3.0353,39.664,5.2846,0.0,0.0,0.0
600456.SH,14.274755258634174,2.041669484075612,-0.0670233736975498,0.0272938193777087,1.6725,41.802,2.1857,0.0,0.0,0.0
600458.SH,13.996841235499485,1.612235188643676,0.0869198312236287,0.0239892104827557,4.4788,23.0407,1.4882,0.0,0.0,0.0
600459.SH,14.306668881791325,2.221174941204964,-0.0993647912885661,0.0329134419182222,2.2232,24.7939,1.7931,0.0,0.0,0.0
600460.SH,15.49291661368401,1.8457753142295152,0.1875923190546528,0.0244680843385714,4.4508,116.639,4.3877,0.0,0.0,0.0
600461.SH,14.104833390682447,0.8127870140068195,0.0558375634517767,0.014381374547561,0.4768,11.3408,1.3057,0.0,0.0,0.0
600463.SH,12.643039650666651,1.3102662474226965,0.028913260219342,0.0207522705830855,1.2134,0.0,3.4879,0.0,0.0,0.0
600467.SH,12.720597505477254,1.3736966365562218,-0.0497925311203319,0.021219512138599,1.3392,107.458,0.9762,0.0,0.0,0.0
600468.SH,13.521273307066496,1.377281463841305,-0.1490683229813665,0.0362528834760712,1.8482,90.1925,3.6545,0.0,0.0,0.0
600469.SH,13.216131421455596,1.4723402066402311,-0.1223328591749644,0.0262019238647946,0.9459,21.2611,1.1755,0.0,0.0,0.0
600470.SH,12.628516135066134,1.3475632962910673,-0.1472303206997085,0.0456890196421948,3.2761,0.0,2.0024,0.0,0.0,0.0
600475.SH,14.418627704771284,1.7737963185762524,0.0796160361377752,0.0342205373185278,2.0472,48.787,2.1106,0.0,0.0,0.0
600476.SH,12.17607905128028,1.7638346169214922,0.0711111111111111,0.0317709499066094,1.6325,0.0,0.0,0.0,0.0,0.0
600477.SH,13.411428094662092,1.4664680879049037,-0.0841423948220064,0.0209695447692844,1.0633,75.1122,1.338,0.0,0.0,0.0
600478.SH,13.90406692832842,1.284532183506098,-0.1480519480519481,0.0259570591916197,1.6755,76.8466,3.7265,0.0,0.0,0.0
600479.SH,13.125484514185546,1.0857768607766476,-0.0304471931493815,0.0176261122062864,0.9694,16.277,1.6162,0.0,0.0,0.0
600480.SH,14.188457342950068,1.1627944511171322,0.1102803738317758,0.0287549662159963,3.8962,18.7763,1.7599,0.0,0.0,0.0
600481.SH,14.272365555897832,0.397528327425624,0.1661585365853659,0.0367914386233544,12.3548,0.0,3.6375,0.0,0.0,0.0
600482.SH,15.910718127158272,2.0828814451067217,-0.0541182682154172,0.0409439219907257,1.1538,54.4237,1.9869,0.0,0.0,0.0
600483.SH,14.910333758596504,1.1521498946103952,0.0376447876447877,0.0214109104838225,1.0067,10.4676,1.0728,0.0,0.0,0.0
600486.SH,14.72188127454334,1.068778204754095,-0.1566082032868388,0.0314372863586625,1.021,19.6758,2.0859,0.0,0.0,0.0
600487.SH,16.706826116862345,2.0624225003184065,0.221571906354515,0.0497780833288028,5.398,55.8,5.5593,0.0,0.0,0.0
600488.SH,13.290930069284792,0.8791541634575473,-0.1410459587955625,0.0587777016535548,9.8601,224.1201,1.9409,0.0,0.0,0.0
600489.SH,16.23937407830707,2.276769935895273,-0.1456346294937638,0.0325760471268783,1.0185,17.9892,3.4422,0.0,0.0,0.0
600490.SH,14.402784977913567,2.7782450096444804,-0.0813559322033897,0.0370670516711676,3.9055,78.9036,2.8267,0.0,0.0,0.0
600491.SH,12.223218845685142,1.4796019159949845,-0.3842592592592592,0.0359890720038457,3.1729,0.0,0.2928,0.0,0.0,0.0
600493.SH,12.182276755763686,1.554658703646472,-0.0490066225165563,0.0259956515617,2.3596,318.4828,1.7515,0.0,0.0,0.0
600495.SH,13.108148587286282,1.4506686018902415,-0.0831460674157303,0.0250826012603288,0.5825,230.5856,1.5028,0.0,0.0,0.0
600496.SH,13.599841124588291,1.5087254118820816,0.1065573770491802,0.0269164545572974,2.3622,12.7491,0.8621,0.0,0.0,0.0
600497.SH,15.448865674281006,2.6527638435199714,0.1301446051167964,0.0391435267593474,5.2349,42.5759,2.979,0.0,0.0,0.0
600498.SH,15.829118695600744,2.124448452424411,0.0395852968897267,0.0504112082409345,5.8849,178.7531,4.2626,0.0,0.0,0.0
600499.SH,14.991447494741903,1.529483137474276,-0.0270581462291308,0.0331801383532185,1.0877,20.93,2.464,0.0,0.0,0.0
600500.SH,14.632741892461237,1.1782112373058578,0.5059665871121716,0.0319909056113565,4.3191,0.0,2.228,0.0,0.0,0.0
600501.SH,13.694017378980034,1.589837950409602,-0.1375,0.0235218377353324,2.1979,0.0,6.0582,0.0,0.0,0.0
600502.SH,13.680511545369365,0.9824649470391976,-0.1558872305140962,0.0276149627888948,1.1998,5.6448,0.7161,0.0,0.0,0.0
600503.SH,12.93987316638905,1.6532107935217055,0.1304347826086958,0.0286389098706937,3.2526,0.0,1.2072,0.0,0.0,0.0
600505.SH,13.02238671498654,1.448117918492421,-0.0773234200743493,0.0277966888552872,2.0287,330.9548,3.6926,0.0,0.0,0.0
600506.SH,13.032031680283945,1.0581167138508325,-0.1214594335093613,0.0407074292891791,6.608,131.3146,9.1369,0.0,0.0,0.0
600507.SH,13.903361792599716,1.3226761867030536,-0.2543443917851501,0.0259336643009703,1.028,13.6503,1.0637,0.0,0.0,0.0
600508.SH,13.743866085517238,0.4629569030376677,-0.0054054054054052,0.0216839652658108,0.8513,49.0428,0.7298,0.0,0.0,0.0
600509.SH,14.096862713923864,1.9211928660752315,0.1990049751243783,0.0342476746038992,7.5068,58.9731,1.7047,0.0,0.0,0.0
600510.SH,13.739449760718989,1.555162735541307,-0.117878192534381,0.0385557973308912,1.9757,109.7067,0.8778,0.0,0.0,0.0
600511.SH,14.529656030923984,0.5420747414278865,-0.0548184357541899,0.0098874334284514,0.4666,10.1521,1.0724,0.0,0.0,0.0
600512.SH,12.79442104512981,1.788323693254342,-0.0813008130081301,0.0252625424177229,1.1759,305.9601,0.5821,0.0,0.0,0.0
600513.SH,13.200008849264304,1.1024865549899183,-0.0907780979827089,0.0423138294326603,3.7833,0.0,4.2256,0.0,0.0,0.0
600515.SH,15.11813813138769,0.9478483155228492,-0.1129476584022037,0.0171529696818569,0.8442,159.5159,1.5171,0.0,0.0,0.0
600516.SH,14.544688628973136,1.6915471225956462,-0.0602189781021897,0.0272850386090427,1.2275,218.3421,1.2692,0.0,0.0,0.0
600517.SH,14.96861557805511,1.5158728117788067,-0.1370716510903426,0.0216043911912318,0.4236,13.6755,1.322,0.0,0.0,0.0
600518.SH,14.5843721156754,0.9996914176552008,-0.1034482758620689,0.0145908605584366,2.0221,0.0,2.966,0.0,0.0,0.0
600519.SH,18.900436071325714,0.212325035618459,-0.0862670944256768,0.0126006500617248,0.3925,19.5331,5.9642,0.0,0.0,0.0
600520.SH,13.08591407952951,2.024255127776729,-0.0022950819672131,0.0325011328894907,6.7425,359.817,12.2459,0.0,0.0,0.0
600521.SH,14.715057494520494,1.19467215730594,0.0104615384615385,0.0227494491895174,2.6298,65.881,2.5591,0.0,0.0,0.0
600522.SH,16.52059278398931,1.734373941383287,0.3508014796547473,0.0449033534501539,6.6362,46.8292,3.9343,0.0,0.0,0.0
600523.SH,13.159143467736165,1.4056219595148611,-0.0945659844742413,0.0189485367743242,1.2729,26.415,1.5956,0.0,0.0,0.0
600525.SH,13.503431941102946,1.2328206285928482,0.0735009671179883,0.0262891062733012,0.8721,0.0,2.6046,0.0,0.0,0.0
600526.SH,13.0043732653091,1.540141215010198,-0.053030303030303,0.0220851507463946,0.6558,14.3475,0.9605,0.0,0.0,0.0
600527.SH,13.05901498383724,2.1772005161950307,0.0074349442379182,0.0435664476708496,4.8874,214.3553,2.263,0.0,0.0,0.0
600528.SH,14.323364723999273,1.0886594403542431,-0.0579345088161209,0.0259018852568278,0.5592,12.148,0.6515,0.0,0.0,0.0
600529.SH,14.024957555863905,0.7329489845380268,-0.0090666666666667,0.0132602420685676,2.8787,18.4801,1.4933,0.0,0.0,0.0
600530.SH,13.275497838198747,2.1090855015765304,0.4517374517374517,0.040843317290743,4.4155,1431.7072,18.5397,0.0,0.0,0.0
600531.SH,14.336263547329636,2.8125680092502083,-0.0943396226415094,0.0391578392954576,4.2062,18.5759,2.3699,0.0,0.0,0.0
600533.SH,12.41613500997242,1.864285810617629,-0.0208333333333332,0.0269322607360997,1.9982,0.0,1.8608,0.0,0.0,0.0
600535.SH,14.566887050156716,0.6233933195173618,0.0056697377746279,0.0145350870016703,0.5804,18.2611,1.6603,0.0,0.0,0.0
600536.SH,15.089868277111105,1.4910575324684536,0.0210610503865635,0.0241922071866977,1.6999,0.0,10.1735,0.0,0.0,0.0
600537.SH,12.828988413016376,1.5574212033925918,-0.1416893732970027,0.0462874620876762,2.2264,0.0,0.0,0.0,0.0,0.0
600538.SH,12.807222540636298,0.9272270138003734,0.0072358900144717,0.0264967875473587,4.2025,0.0,5.3635,0.0,0.0,0.0
600539.SH,12.741252287984723,2.3558276938921123,-0.0822002472187886,0.0523985465034488,4.9586,0.0,11.3667,0.0,0.0,0.0
600540.SH,12.589961194174457,1.8089068406935944,0.0433884297520661,0.0350979414132229,3.5351,0.0,7.6296,0.0,0.0,0.0
600543.SH,11.955970196790975,1.5550385329165732,-0.0020576131687244,0.022716983933215,0.8558,0.0,2.246,0.0,0.0,0.0
600545.SH,13.947143021663958,2.695390529990352,0.4976525821596245,0.0561371189071584,5.8052,0.0,4.3516,0.0,0.0,0.0
600546.SH,14.76911098095942,0.1242619959993087,0.0747126436781609,0.0237353092010724,0.8919,19.3654,1.5535,0.0,0.0,0.0
600547.SH,16.44400076761006,1.9676471596011205,-0.2050264550264549,0.030271134693292,1.2097,26.8526,4.3283,0.0,0.0,0.0
600548.SH,14.61786030506316,0.4107953744029525,-0.038293216630197,0.0120879705166152,0.1173,18.8947,0.9503,0.0,0.0,0.0
600549.SH,15.92715275359846,2.2107834789233363,-0.1867479293639631,0.0415024558059571,3.2808,27.31,4.5146,0.0,0.0,0.0
600550.SH,14.77252943190348,1.8973364720327184,-0.1239157372986369,0.035764803855383,1.9967,114.0722,29.1798,0.0,0.0,0.0
600551.SH,13.145948460617712,1.0751695201164493,-0.0792682926829267,0.0173469996877062,1.578,12.7688,0.8568,0.0,0.0,0.0
600552.SH,14.376409401517405,1.7197874102988062,0.2627637848876787,0.0330398219873777,10.485,132.0066,4.0595,0.0,0.0,0.0
600556.SH,13.798787216341918,1.6896402000808786,-0.1309904153354631,0.0247360169888376,2.7285,473.7617,2.5658,0.0,0.0,0.0
600557.SH,13.443841513233096,0.7757366601166332,-0.1205776173285198,0.016039006634233,1.267,23.0019,1.4079,0.0,0.0,0.0
600558.SH,13.125881382959712,1.5417705350296345,0.0390334572490706,0.0209956300133104,1.2018,25.4756,2.0227,0.0,0.0,0.0
600559.SH,13.981046354518847,0.645510265825766,-0.0416047548291233,0.0156523964972415,1.7032,26.6482,2.1549,0.0,0.0,0.0
600560.SH,12.676194113145195,1.4694264142140452,-0.0164948453608247,0.0198149266145674,1.9486,63.3346,3.2419,0.0,0.0,0.0
600561.SH,12.17127800827571,1.8033744084410883,-0.0116448326055313,0.0255182274606663,1.8948,133.6831,2.1201,0.0,0.0,0.0
600562.SH,14.934311208543008,1.375827545321923,-0.128667373630258,0.025319412436099,0.6758,48.5604,4.5543,0.0,0.0,0.0
600563.SH,15.181474907745464,2.155405932168613,0.4114406093015718,0.0381118531195921,7.596,32.782,6.2238,0.0,0.0,0.0
600566.SH,14.76355392774525,0.7368737300767212,0.1263073209975865,0.021266638213264,0.5005,14.8513,1.7217,0.0,0.0,0.0
600567.SH,13.669469360601992,1.4298989894762235,-0.1045751633986927,0.0188309522314534,1.4899,0.0,0.5846,0.0,0.0,0.0
600568.SH,13.126762008427194,0.924103694814668,-0.1188811188811188,0.0254622985010232,0.5409,0.0,3.1079,0.0,0.0,0.0
600569.SH,13.215185892261696,1.567316869365413,-0.1116279069767441,0.0323549792277206,0.8397,0.0,3.7642,0.0,0.0,0.0
600570.SH,15.402967373335867,1.2940086771850612,-0.0223315669947011,0.0181265563406082,1.7627,36.5398,4.9046,0.0,0.0,0.0
600571.SH,13.227418837337389,1.5409229564056883,-0.1098654708520179,0.0216628513677568,2.3627,157.9021,4.8042,0.0,0.0,0.0
600572.SH,13.871822082133267,0.9155969841256631,-0.0934782608695651,0.0202692978845944,1.0828,21.8843,1.4579,0.0,0.0,0.0
600573.SH,12.635420282101585,1.1720094831850731,-0.0191540303272147,0.0237644820333518,3.5087,37.5162,2.2496,0.0,0.0,0.0
600575.SH,14.866175203972007,1.1450836704396494,0.0871934604904633,0.0213211432295816,4.4882,16.2914,1.2816,0.0,0.0,0.0
600576.SH,13.334189343051149,1.1108781133232355,-0.0233333333333332,0.0203620847648258,1.4422,61.5363,2.388,0.0,0.0,0.0
600577.SH,14.9782489466423,2.132595483725022,0.1299392097264437,0.0295090269633577,4.4064,52.3938,5.244,0.0,0.0,0.0
600578.SH,15.52080022612398,0.8474777730885884,0.5054945054945056,0.0413262502072973,7.8812,15.424,2.1825,0.0,0.0,0.0
600579.SH,12.76558539415723,1.4199788040173849,-0.1047979797979798,0.0208235858408756,1.3549,0.0,2.3056,0.0,0.0,0.0
600580.SH,15.67473268336122,0.2587124698276875,0.0717266562336984,0.0250515177772509,3.7856,56.6007,5.8995,0.0,0.0,0.0
600581.SH,12.91464754348701,1.180457520694344,-0.1016949152542373,0.0270873779923895,0.6623,0.0,0.0,0.0,0.0,0.0
600582.SH,14.615969170661332,0.8335937619414828,-0.0577933450087565,0.0122864832615174,0.3411,15.426,0.8547,0.0,0.0,0.0
600583.SH,14.794459264957226,0.3383060213163488,-0.1313131313131313,0.0312798233253033,0.7104,13.4289,0.9173,0.0,0.0,0.0
600584.SH,16.38362830509705,2.0415874984666043,0.6552350669997727,0.0357070173748579,16.0347,78.9352,4.5336,0.0,0.0,0.0
600585.SH,16.16010367551481,1.035982702996293,-0.1066727190195189,0.0160496996432282,0.4135,13.4213,0.5381,0.0,0.0,0.0
600586.SH,13.559155799648895,1.1222749442111415,-0.0249999999999999,0.0263732699729195,4.3519,0.0,1.5356,0.0,0.0,0.0
600587.SH,13.59257343546717,0.9472984508567608,-0.0678445229681979,0.0133324695922098,0.8289,16.332,1.019,0.0,0.0,0.0
600588.SH,15.12769465020473,1.6750995771992194,-0.1090163934426229,0.0226397077683675,1.391,0.0,5.3866,0.0,0.0,0.0
600589.SH,14.46379415982558,2.703942835871598,0.2325358851674642,0.0483193157747758,12.945,0.0,30.79,0.0,0.0,0.0
600590.SH,14.007723792736234,2.25967335619232,-0.1800346220427003,0.0482349422264985,3.6924,161.2996,3.7322,0.0,0.0,0.0
600592.SH,13.557177625258593,1.268725384708232,-0.0435428005937655,0.0217387260995819,2.1268,55.7658,2.9873,0.0,0.0,0.0
600593.SH,13.016793517613326,1.3632801797675544,-0.0226693114196655,0.0263870777403067,1.9895,88.0316,21.5184,0.0,0.0,0.0
600594.SH,12.59336696968128,0.949318940678844,-0.2266112266112265,0.039758608239012,2.7358,0.0,1.365,0.0,0.0,0.0
600595.SH,14.902674491715905,1.4033346760538314,-0.1494252873563217,0.0330186714716434,1.7748,13.43,1.6536,0.0,0.0,0.0
600596.SH,14.39748407421055,1.7591613805900326,0.0667739340305712,0.0307062678141338,5.7438,85.2152,1.4256,0.0,0.0,0.0
600597.SH,13.77838397729616,0.5935427336372722,-0.061744966442953,0.0087722851909395,0.5655,0.0,1.0483,0.0,0.0,0.0
600598.SH,14.8062354604208,0.8942855056196464,-0.0560747663551402,0.0236342430494864,1.2176,22.2866,3.1386,0.0,0.0,0.0
600599.SH,0.0,-0.2092002985191757,-0.3305084745762712,0.0406997859456579,0.0,0.0,0.0,0.0,0.0,0.0
600600.SH,15.931573273579849,0.4492829051355189,-0.0191873589164786,0.0087245122921195,0.5824,17.741,2.558,0.0,0.0,0.0
600601.SH,15.51407926113481,2.381386863139217,0.1160558464223384,0.0371084447822732,8.2078,87.4084,11.2033,0.0,0.0,0.0
600602.SH,14.882864270012195,1.8051648897640629,-0.0764552562988704,0.0427739104637787,2.537,148.2329,5.9089,0.0,0.0,0.0
600603.SH,13.346470533901904,0.9463975249925536,-0.2312138728323698,0.0289134240277466,0.7229,35.622,0.8592,0.0,0.0,0.0
600604.SH,13.806448865867704,0.8179465508314948,0.0975103734439833,0.0322637149773917,8.2529,0.0,1.6481,0.0,0.0,0.0
600605.SH,13.406694898723403,1.4185608659378317,0.0508972267536705,0.0333145128604809,2.2808,286.3337,4.6796,0.0,0.0,0.0
600606.SH,14.499438260594475,1.4444113766810256,-0.0342465753424657,0.0264033627946656,0.5979,0.0,0.514,0.0,0.0,0.0
600608.SH,0.0,0.1499166731369102,-0.28125,0.0343557385097644,0.0,0.0,0.0,0.0,0.0,0.0
600609.SH,13.10321117484811,1.2253910989271457,-0.0738916256157635,0.0168283296416702,1.3583,23.341,2.8951,0.0,0.0,0.0
600610.SH,13.74394863754526,1.847990542252376,-0.0635775862068965,0.0380933309115058,2.6671,167.9008,66.9484,0.0,0.0,0.0
600611.SH,14.186527976048977,1.0853326802561505,0.2851153039832286,0.0284371329009253,3.7397,0.0,1.5135,0.0,0.0,0.0
600612.SH,14.46911554070428,0.6925825686863848,-0.1080097087378641,0.0112107218914989,0.2814,11.3824,1.4003,0.0,0.0,0.0
600613.SH,12.577642732975812,1.108542050958926,-0.0702054794520548,0.0232952337494117,1.1223,80.2576,1.2462,0.0,0.0,0.0
600615.SH,12.51228090744846,1.5772746260606116,0.0617283950617283,0.0270724252320966,4.1179,0.0,3.7646,0.0,0.0,0.0
600616.SH,12.647832079478633,1.373784473824633,-0.0624999999999999,0.0175666553909766,0.8987,7562.9341,1.6082,0.0,0.0,0.0
600617.SH,13.450961896651608,-0.3125819706518882,0.1009174311926605,0.0364638464468008,2.2673,0.0,2.1712,0.0,0.0,0.0
600618.SH,14.083925230128845,1.0859990918089102,-0.1431818181818181,0.0284020936765563,1.0958,15.6282,1.3731,0.0,0.0,0.0
600619.SH,14.502016481868486,1.0993174863773096,0.036394176931691,0.0270889236402348,5.5152,154.0199,3.2198,0.0,0.0,0.0
600620.SH,12.768236626063391,1.319713682800628,-0.1636661211129296,0.0236505323475915,0.9334,574.9278,2.4605,0.0,0.0,0.0
600621.SH,14.187246742392238,1.3149900622660071,-0.0270462633451957,0.0170150036161508,1.3185,22.1894,1.5505,0.0,0.0,0.0
600622.SH,12.83447421817823,1.2893167021628078,-0.027237354085603,0.0190722393016512,0.9589,0.0,1.8761,0.0,0.0,0.0
600623.SH,14.521170151321805,0.691383680545843,-0.0402414486921529,0.0351271498286683,1.1421,34.8953,0.8983,0.0,0.0,0.0
600624.SH,12.643627995037106,1.157036760020608,0.0293453724604965,0.0200673149184556,0.531,0.0,7.2896,0.0,0.0,0.0
600626.SH,13.204546054816122,1.4223021810757446,0.0565552699228792,0.0257146350621178,2.7403,122.1924,1.6923,0.0,0.0,0.0
600628.SH,12.946046751986875,1.3256851213552214,-0.0987482614742698,0.0219425696155826,0.807,58.2202,0.9871,0.0,0.0,0.0
600629.SH,14.469002710489884,1.340200960362371,-0.0747314339093882,0.0296561305009448,1.3271,1236.383,3.649,0.0,0.0,0.0
600630.SH,12.743850124557724,1.37776388146395,0.0138364779874214,0.0179893713959126,2.3769,63.8306,4.2086,0.0,0.0,0.0
600633.SH,14.304547383153125,1.5697837029682438,-0.0031007751937985,0.0334307260732691,1.6635,27.6923,1.5669,0.0,0.0,0.0
600635.SH,14.325440274545246,0.5469641248676601,0.0463821892393321,0.0236201824279447,4.4091,61.2471,1.8735,0.0,0.0,0.0
600636.SH,0.0,0.8028223165195127,-0.4104575163398693,0.0255279400908259,0.0,0.0,0.0,0.0,0.0,0.0
600637.SH,15.067237793044349,1.702302279000066,0.041041041041041,0.0265515270035264,2.1235,62.6274,1.1677,0.0,0.0,0.0
600638.SH,12.875365397868814,1.5857341200886168,-0.0268456375838926,0.0240722490312103,1.2106,30.4345,0.8352,0.0,0.0,0.0
600639.SH,13.925979648256098,0.674027412962699,-0.1218005295675199,0.0175294934264271,0.4888,10.7092,0.7415,0.0,0.0,0.0
600640.SH,13.797234350895764,1.5374255698103432,0.0148026315789473,0.0263713839629532,3.0099,416.4837,2.4687,0.0,0.0,0.0
600641.SH,14.788029443302555,1.535476381160678,0.1353658536585365,0.0370353031154213,6.9014,0.0,3.1904,0.0,0.0,0.0
600642.SH,15.344847962234422,0.7341661232440586,0.0183585313174945,0.0172114860342259,0.4642,12.1754,1.2111,0.0,0.0,0.0
600643.SH,13.495975695483784,0.8320356613136966,-0.0806451612903226,0.0290440538724411,1.2208,0.0,0.7397,0.0,0.0,0.0
600644.SH,13.378532110216696,1.3947266212727598,-0.1197793538219069,0.0373824956588597,2.2686,283.9153,3.1239,0.0,0.0,0.0
600645.SH,13.7947138240438,1.6696876938982073,-0.2446770119090581,0.0321455626480594,2.1946,89.0009,2.6334,0.0,0.0,0.0
600648.SH,14.103748640238942,0.7130075085373475,-0.0762711864406778,0.0128919740673356,0.1388,14.6697,0.8361,0.0,0.0,0.0
600649.SH,13.773880731089475,1.1871775169111296,-0.1093023255813953,0.0231633622032296,0.5892,35.1395,0.4556,0.0,0.0,0.0
600650.SH,13.476015263845824,1.2991997753707816,0.0062353858144972,0.0184846499590311,3.5797,49.7413,1.6767,0.0,0.0,0.0
600651.SH,14.37793417767658,1.214100719918758,0.0115606936416185,0.0229562756270357,0.7835,291.7495,6.9562,0.0,0.0,0.0
600653.SH,12.715393239907398,1.4368405691357695,-0.0172413793103448,0.0200886027257976,0.8982,0.0,5.321,0.0,0.0,0.0
600654.SH,13.845243725100463,1.909395906536019,-0.1225490196078431,0.0412501127978825,3.3875,141.6072,6.1125,0.0,0.0,0.0
600655.SH,14.391158979894792,0.9693957025847922,-0.0932539682539682,0.0167273845712458,0.2778,0.0,0.5934,0.0,0.0,0.0
600657.SH,13.590524067730888,1.6044815422759384,-0.0728476821192053,0.0231620555280451,0.7065,0.0,0.5155,0.0,0.0,0.0
600658.SH,13.252269585806676,1.7607811634108204,0.0538302277432711,0.0246499922354365,1.5888,0.0,1.4051,0.0,0.0,0.0
600660.SH,16.48440775305142,0.6615189735185556,-0.0818936877076411,0.0135214688525983,0.8658,16.0372,4.0056,0.0,0.0,0.0
600661.SH,12.458082912270449,1.5307370576430146,-0.0938446014127144,0.02054396210755,1.784,26.2963,10.0998,0.0,0.0,0.0
600662.SH,13.86684495891194,1.3189718535333537,-0.1031128404669259,0.0160347843138428,0.4326,15.5262,1.9414,0.0,0.0,0.0
600663.SH,15.082397411352828,1.0439954174670372,-0.1007653061224489,0.0186904168383945,0.3929,44.6858,1.4076,0.0,0.0,0.0
600664.SH,13.654469756790496,1.177624343590732,-0.1756097560975609,0.0324110185732713,1.7509,27.4775,1.4527,0.0,0.0,0.0
600665.SH,12.584763884744156,1.7451548342894865,0.0399999999999999,0.0268022146206109,3.2697,0.0,2.0607,0.0,0.0,0.0
600666.SH,14.200278896862494,2.877811994468104,-0.2077151335311573,0.0548765638832576,6.4252,104.9249,13.401,0.0,0.0,0.0
600667.SH,14.785317672203757,2.8256149606211896,0.2622622622622622,0.0453061566283238,10.8788,57.4236,3.0167,0.0,0.0,0.0
600668.SH,12.76254636490561,0.7980283472032526,-0.2820730671197961,0.0223305070776168,1.0812,0.0,0.6368,0.0,0.0,0.0
600671.SH,12.347601071970631,1.5458217659599514,-0.0212105535437142,0.0287887811306979,1.4148,140.9691,31.2107,0.0,0.0,0.0
600673.SH,16.27262244737058,2.6864629754984914,0.1877488514548239,0.0474737032230686,3.6705,1000.0594,11.7546,0.0,0.0,0.0
600674.SH,15.79563809284108,0.3912484391259221,-0.020435069215557,0.0150660779331521,0.5361,15.3204,1.5618,0.0,0.0,0.0
600675.SH,14.204343461813634,1.1386613016244318,-0.0792452830188679,0.0177829469085415,0.2592,0.0,1.0279,0.0,0.0,0.0
600676.SH,13.499706746492794,1.496934900311841,-0.1170610211706101,0.0330068726748848,2.0998,0.0,1.529,0.0,0.0,0.0
600678.SH,12.314952207076498,0.9187984619683248,-0.4077849860982391,0.0339644064288353,12.0493,0.0,8.6478,0.0,0.0,0.0
600679.SH,13.1762118111213,0.761135191680481,-0.0954063604240282,0.0141285312040786,0.8253,59.8741,2.4766,0.0,0.0,0.0
600681.SH,13.159489227671443,-0.1018204662872533,-0.0444444444444443,0.0279191732824898,0.9611,21.1745,1.41,0.0,0.0,0.0
600682.SH,13.568999629185088,1.1410383535826591,-0.1616161616161616,0.0244720644888786,0.8828,0.0,0.4757,0.0,0.0,0.0
600683.SH,13.982957065065836,1.4184089404285565,0.3355648535564855,0.0538350555319418,3.4169,0.0,0.0,0.0,0.0,0.0
600684.SH,12.93816389136452,1.5476113882336835,-0.1879049676025918,0.0255177071457231,2.395,67.0573,3.3005,0.0,0.0,0.0
600685.SH,15.260196492797617,1.528264559937112,-0.017359973796266,0.0228963201974786,1.2095,34.7596,2.3255,0.0,0.0,0.0
600686.SH,13.859277734311595,0.8712575053167568,-0.1094132029339852,0.030494642850202,3.2265,18.2784,2.8747,0.0,0.0,0.0
600688.SH,14.90862836373577,0.6947333523557719,0.0107142857142858,0.0305341510610174,0.6283,0.0,1.2677,0.0,0.0,0.0
600689.SH,12.464887700151138,1.4737380232535822,-0.0451851851851851,0.0232676406328622,2.5353,222.8444,5.4657,0.0,0.0,0.0
600690.SH,16.76580657361385,0.7171989036013291,-0.0216034565530484,0.0142139520748079,0.7226,10.2104,1.5266,0.0,0.0,0.0
600691.SH,13.407957190860255,0.7283921511801015,-0.119496855345912,0.0419158674200285,1.4585,0.0,2.139,0.0,0.0,0.0
600692.SH,12.464194659363372,1.748262150448482,-0.0094212651413188,0.0237162195837027,3.2801,96.6087,2.6627,0.0,0.0,0.0
600693.SH,13.624779662023707,1.444233998538903,-0.1880341880341879,0.0273369561657569,3.0673,161.4309,2.29,0.0,0.0,0.0
600694.SH,13.307910531860188,0.9686617496999056,0.0337078651685393,0.015584960924289,0.7806,12.0368,0.6582,0.0,0.0,0.0
600696.SH,0.0,0.2058130383193191,-0.1863354037267081,0.0418014323100574,0.0,0.0,0.0,0.0,0.0,0.0
600697.SH,12.167838813409574,1.4564228157500263,0.0315430520034099,0.0202120681745597,2.0141,0.0,0.8608,0.0,0.0,0.0
600698.SH,13.53091965399122,1.476386541273519,-0.0369357045143638,0.0328223991605474,1.1829,0.0,10.1818,0.0,0.0,0.0
